txop_num,duration,termination_time,From,To,Ended Properly
1421,136,1608704893,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1422,366,1608705473,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1423,5836,1608711353,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1424,60,1608714260,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1425,325,1608715238,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1426,136,1608716993,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1427,128,1608717567,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1428,129,1608717855,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1429,6923,1608731406,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1430,128,1608743006,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1431,128,1608761672,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1432,129,1608761990,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1433,128,1608762286,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1434,129,1608762555,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1435,1434,1608782455,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1436,128,1608785644,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1437,129,1608787947,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1438,1369,1608797926,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1439,128,1608798826,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1440,4901,1608825124,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1441,128,1608827420,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1442,128,1608828001,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1443,366,1608829382,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1444,621,1608830352,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1445,128,1608830524,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1446,128,1608830865,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1447,128,1608831825,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1448,129,1608832067,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1449,128,1608841272,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1450,129,1608842589,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1451,128,1608843667,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1452,128,1608844443,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1453,6034,1608850999,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1454,128,1608851171,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1455,380,1608859944,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1456,1972,1608861964,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1457,129,1608862137,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1458,129,1608862425,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1459,128,1608871430,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1460,128,1608876674,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1461,424,1608890235,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1462,128,1608902864,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1463,129,1608904392,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1464,128,1608944864,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1465,20666,1609026017,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1466,129,1609026190,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1467,129,1609050196,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1468,128,1609050532,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1469,3736,1609082147,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1470,128,1609083210,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1471,3214,1609089308,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1472,128,1609090783,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1473,129,1609091092,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1474,129,1609119899,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1475,128,1609120253,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1476,128,1609127240,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1477,128,1609131083,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1478,129,1609131392,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1479,128,1609132451,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1480,128,1609132926,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1481,136,1609161060,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1482,128,1609161348,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1483,128,1609172373,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1484,128,1609185434,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1485,128,1609185959,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1486,136,1609207769,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1487,44,1609210843,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1488,128,1609212191,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1489,44,1609218436,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1490,7739,1609226310,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1491,128,1609227310,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1492,128,1609228591,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1493,1009,1609242589,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1494,136,1609242769,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1495,1330,1609251095,1c:28:af:1f:0d:94,ec:4c:8c:39:47:f2,no
1496,128,1609252587,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1497,128,1609253697,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1498,344,1609254546,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1499,703,1609255297,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1500,128,1609255469,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1501,735,1609256655,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1502,1312,1609258015,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1503,128,1609258187,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1504,1675,1609260421,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1505,128,1609260593,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1506,129,1609260901,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1507,128,1609263382,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1508,128,1609265426,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1509,129,1609265886,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1510,128,1609267004,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1511,128,1609267468,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1512,129,1609267927,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1513,377,1609271453,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1514,1312,1609272809,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1515,128,1609296305,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1516,128,1609298350,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1517,128,1609299281,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1518,128,1609299848,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1519,128,1609301107,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1520,129,1609304656,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1521,129,1609310703,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1522,128,1609311831,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1523,128,1609312406,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1524,128,1609313086,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1525,129,1609313896,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1526,128,1609314338,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1527,355,1609319539,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1528,405,1609320269,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1529,128,1609320765,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1530,1112,1609326113,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1531,2155,1609328960,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1532,1413,1609330418,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1533,3233,1609333696,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1534,1841,1609335581,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1535,129,1609336362,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1536,129,1609342882,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1537,128,1609345228,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1538,128,1609348956,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1539,1164,1609350355,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1540,6105,1609365953,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1541,128,1609366125,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1542,128,1609389847,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1543,129,1609390156,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1544,128,1609397596,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1545,128,1609397853,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1546,128,1609402042,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1547,129,1609420581,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1548,45,1609423641,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1549,135,1609426436,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1550,128,1609430911,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1551,128,1609438452,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1552,128,1609447343,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1553,128,1609457925,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1554,129,1609461847,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1555,129,1609468280,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1556,2513,1609475414,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1557,128,1609476653,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1558,128,1609485697,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1559,129,1609487116,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1560,128,1609488057,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1561,129,1609488649,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1562,129,1609491399,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1563,128,1609504741,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1564,128,1609517413,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1565,128,1609616922,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1566,128,1609617213,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1567,46914,1609704233,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1568,129,1609704406,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1569,44,1609775339,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1570,26743,1609802244,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1571,21363,1609823652,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1572,128,1609829586,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1573,31840,1609871144,1c:28:af:1f:0d:94,ec:4c:8c:39:47:f2,no
1574,128,1609908982,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1575,128,1609913323,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1576,128,1609954201,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1577,128,1609964775,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1578,128,1609969530,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1579,44,1609980553,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1580,44,1609983410,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1581,9954,1609993511,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1582,2443,1610006178,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1583,128,1610010325,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1584,394,1610015278,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1585,14858,1610030181,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1586,128,1610030353,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1587,129,1610030997,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1588,128,1610032338,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1589,128,1610046912,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1590,128,1610062818,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1591,26846,1610106075,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1592,28166,1610134285,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1593,128,1610135208,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1594,128,1610136832,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1595,129,1610138212,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1596,281,1610160526,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1597,325,1610160895,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1598,15211,1610176150,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1599,128,1610177178,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1600,128,1610186362,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1601,279,1610232697,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1602,943,1610233684,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1603,18780,1610252508,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1604,129,1610252681,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1605,19142,1610271952,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1606,129,1610272738,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1607,137,1610283629,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1608,1667,1610301208,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1609,128,1610301380,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1610,128,1610302016,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1611,7759,1610311692,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1612,137,1610311873,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1613,128,1610313768,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1614,128,1610314024,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1615,146,1610314385,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1616,128,1610316564,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1617,128,1610317251,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1618,128,1610321058,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1619,60,1610324713,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1620,128,1610341991,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1621,128,1610344127,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1622,136,1610345150,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1623,128,1610346558,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1624,1520,1610357662,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1625,128,1610357834,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1626,446,1610358410,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1627,128,1610358582,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1628,952,1610359716,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1629,137,1610359897,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1630,129,1610368094,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1631,128,1610370726,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1632,128,1610373359,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1633,128,1610377864,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1634,60,1610378022,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1635,128,1610404268,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1636,462,1610405804,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1637,3659,1610409507,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1638,129,1610409680,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1639,129,1610410022,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1640,9182,1610419332,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1641,128,1610419504,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1642,128,1610419827,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1643,12685,1610435940,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1644,5586,1610451784,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1645,538,1610452366,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1646,6891,1610459301,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1647,128,1610461245,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1648,61,1610464533,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1649,136,1610480162,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1650,128,1610482302,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1651,128,1610502756,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1652,128,1610507749,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1653,140,1610508481,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1654,644,1610509253,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1655,45,1610509298,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1656,128,1610527916,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1657,10150,1610543192,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1658,110,1610545161,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1659,128,1610545289,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1660,61,1610547275,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1661,129,1610569022,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1662,273,1610569493,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1663,259,1610569796,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1664,128,1610569968,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1665,128,1610591831,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1666,128,1610592320,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1667,61,1610595748,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1668,128,1610604511,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1669,60,1610622321,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1670,44,1610622727,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1671,128,1610624286,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1672,128,1610624871,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1673,129,1610628470,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1674,128,1610635524,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1675,61,1610646561,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1676,1098,1610664370,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1677,128,1610665838,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1678,129,1610667640,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1679,128,1610669080,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1680,129,1610687094,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1681,128,1610689100,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1682,128,1610696507,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1683,128,1610698823,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1684,6934,1610714756,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1685,61,1610714817,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1686,128,1610727691,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1687,128,1610758251,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1688,60,1610762504,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1689,453,1610775085,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1690,665,1610775794,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1691,60,1610788575,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1692,128,1610788933,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1693,129,1610809042,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1694,128,1610809395,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1695,128,1610820215,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1696,128,1610822958,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1697,44,1610827126,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1698,61,1610846503,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1699,128,1610851258,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1700,128,1610865582,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1701,1927,1610890514,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1702,61,1610906079,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1703,1371,1610910658,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1704,848,1610911554,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1705,331,1610911933,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1706,129,1610912106,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1707,129,1610913172,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1708,128,1610913479,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1709,128,1610914917,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1710,855,1610916010,1c:28:af:1f:0d:94,dc:45:46:79:db:af,yes
1711,124,1610916777,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1712,128,1610916905,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1713,44,1610951237,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
1714,250,1610951647,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1715,61,1610951708,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1716,129,1610955518,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1717,128,1610956769,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1718,128,1610994640,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1719,128,1611006000,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1720,128,1611007608,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1721,61,1611011321,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1722,128,1611011651,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1723,128,1611045272,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1724,128,1611048822,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1725,61,1611051278,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1726,129,1611051875,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1727,128,1611052237,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1728,128,1611073431,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1729,128,1611079015,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1730,128,1611080468,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1731,60,1611176699,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1732,6213,1611211190,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1733,2064,1611213299,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1734,128,1611214405,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1735,128,1611214949,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1736,128,1611215566,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1737,129,1611216743,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1738,128,1611218086,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1739,128,1611218769,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1740,129,1611219230,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1741,623,1611222541,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1742,60,1611223961,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1743,128,1611231104,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1744,129,1611234530,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1745,129,1611239456,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1746,128,1611242290,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1747,128,1611242832,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1748,128,1611243494,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1749,128,1611243953,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1750,128,1611244715,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1751,128,1611245313,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1752,128,1611246253,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1753,128,1611247397,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1754,411,1611250255,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1755,60,1611250315,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1756,290,1611254382,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1757,128,1611254554,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
