txop_num,duration,termination_time,From,To,Ended Properly
330,514,3056780097,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
331,514,3056782142,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
332,514,3056784187,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
333,1818,3056787888,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
334,468,3056797514,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
335,1422,3056819882,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
336,1860,3056821927,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
337,1392,3056823972,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
338,2279,3056826420,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
339,1217,3056828465,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
340,1743,3056830510,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
341,805,3056832533,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
342,1896,3056854305,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
343,1860,3056858366,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
344,1627,3056864657,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
345,1508,3056866702,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
346,1453,3056868513,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
347,1569,3056870558,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
348,1876,3056872634,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,yes
349,1620,3056875831,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
350,46,3056875935,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
351,1392,3056877569,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
352,1860,3056879614,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
353,4829,3056888080,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
354,1627,3056892170,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
355,1342,3056896366,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
356,684,3056897234,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
357,1213,3056901061,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
358,760,3056920522,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
359,191,3056932814,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
360,2513,3056943255,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
361,2384,3056949024,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
362,47,3056950925,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
363,3163,3056963657,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
364,2487,3056966354,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
365,857,3057043281,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
366,627,3057044760,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
367,527,3057053712,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
368,2904,3057064009,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
369,497,3057089611,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
370,562,3057091674,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
371,514,3057093721,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
372,46,3057104882,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
373,497,3057121948,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
374,111,3057126832,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
375,562,3057131278,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
376,2603,3057167517,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
377,559,3057176979,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
378,115,3057185610,1c:28:af:1f:0d:91,e4:c7:67:97:31:14,yes
379,496,3057188783,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
380,452,3057190368,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
381,414,3057211652,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
382,53,3057242129,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
383,54,3057277587,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
384,60,3057287935,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,no
385,535,3057301516,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
386,874,3057326613,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
387,513,3057346391,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
388,1040,3057348481,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
389,525,3057350614,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
390,547,3057354194,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
391,514,3057360329,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
392,482,3057390801,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
393,514,3057392722,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
394,2341,3057433496,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
395,2953,3057455966,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
396,477,3057501068,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
397,2256,3057503368,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
398,1072,3057504792,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
399,493,3057523212,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
400,2647,3057526486,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
401,514,3057530092,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
402,1810,3057550163,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
403,2304,3057591241,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
404,2098,3057636202,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
405,575,3057637655,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
406,46,3057655076,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
407,2090,3057657611,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
408,2875,3057700387,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
409,514,3057729139,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
410,773,3057743063,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
411,515,3057749532,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
412,514,3057751577,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
413,166,3057792700,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
414,8420,3057808380,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
415,514,3057816782,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
416,514,3057840717,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
417,2763,3058010558,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
418,522,3058095699,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
419,2313,3058098056,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
420,497,3058115903,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
421,424,3058179097,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
422,508,3058199394,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
423,1234,3058201806,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
424,536,3058210077,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
425,602,3058237936,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
426,2082,3058256715,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
427,404,3058274503,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
428,572,3058283725,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
429,490,3058287847,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
430,577,3058293393,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
431,1800,3058295237,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
432,412,3058315806,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
433,2881,3058318731,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
434,504,3058335697,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
435,125,3058337605,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
436,115,3058339390,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
437,47,3058344594,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
438,115,3058347857,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
439,115,3058349414,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
440,47,3058352602,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
441,47,3058354612,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
442,112,3058355002,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
443,115,3058362550,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
444,47,3058367592,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
445,111,3058370009,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
446,46,3058373841,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
447,112,3058374409,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
448,122,3058374670,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
449,47,3058381486,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
450,155,3058382220,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
451,47,3058386754,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
452,46,3058398032,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
453,111,3058398807,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
454,45,3058402729,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
455,130,3058403498,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
456,115,3058404259,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
457,141,3058404631,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
458,47,3058408013,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
459,45,3058408146,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
460,112,3058409308,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
461,46,3058410150,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
462,111,3058410758,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
463,130,3058411307,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
464,47,3058414551,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
465,61,3058414901,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,no
466,61,3058415076,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,no
467,112,3058416282,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
468,46,3058427221,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
469,130,3058427943,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
470,130,3058428613,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
471,47,3058431797,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
472,61,3058521337,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,no
473,204876,3058824526,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
474,60,3058824586,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
475,44,3058824807,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
476,44,3058825015,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
477,44,3058827533,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
478,44,3058827633,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
479,44,3058827756,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
480,44,3058827852,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
481,44,3058828100,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
482,44,3058828285,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
483,45,3058828479,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
484,45,3058912714,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
485,60,3058928741,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
486,111,3059236243,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
487,47,3059239940,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
488,111,3059240481,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
489,122,3059240739,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
490,46,3059246988,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
491,115,3059250272,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
492,47,3059254515,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
493,46,3059258994,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
494,111,3059259623,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
495,116,3059260282,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
496,46,3059270901,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
497,111,3059312665,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
498,126,3059312989,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
499,45,3059317113,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
500,112,3059317725,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
501,130,3059399676,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
502,47,3059403466,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
503,111,3059404174,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
504,45,3059540676,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
505,46,3059543500,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
506,44,3059559951,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
507,115,3059602811,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
508,46,3059607592,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
509,115,3059610807,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
510,47,3059616101,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
511,112,3059669101,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
512,47,3059756068,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
513,115,3059967903,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
514,47,3060060348,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
515,47,3060136583,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
516,44,3060149349,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
517,111,3060149607,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
518,44,3060149723,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
519,43,3060149838,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
520,44,3060149954,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
521,43,3060150069,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
522,129,3060151044,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
523,46,3060152331,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
524,47,3060152447,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
525,47,3060155089,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
526,45,3060155335,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
527,5117,3060160907,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
528,133,3060161711,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,yes
529,47,3060162362,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
530,115,3060163309,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
531,141,3060167143,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
532,47,3060170471,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
533,47,3060170861,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
534,44,3060173224,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
535,45,3060179060,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
536,45,3060179868,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
537,119,3060182957,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
538,116,3060187423,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
539,126,3060188545,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
540,115,3060189658,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
541,46,3060190289,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
542,47,3060191364,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
543,116,3060192299,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
544,137,3060193249,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,yes
545,119,3060193538,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
546,119,3060193813,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,yes
547,47,3060194964,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
548,116,3060195313,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
549,115,3060196009,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
550,45,3060199612,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
551,115,3060199853,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
552,115,3060200373,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
553,115,3060201717,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
554,115,3060204935,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
555,285,3060207770,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
556,384,3060208214,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
557,115,3060208389,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,yes
558,115,3060209048,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,yes
559,115,3060211022,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
560,119,3060212080,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
561,46,3060216887,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
562,116,3060218737,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
563,115,3060219767,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
564,47,3060222952,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
565,115,3060224768,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
566,116,3060250852,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
567,116,3060252210,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
568,46,3060253534,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
569,116,3060254302,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
570,116,3060257812,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
571,47,3060258044,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
572,44,3060258265,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
573,116,3060259689,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
574,169,3060266069,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
575,47,3060266319,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
576,47,3060268649,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
577,48,3060277514,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
578,44,3060279318,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
579,169,3060280549,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
580,47,3060283095,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
581,198,3060284978,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
582,47,3060287542,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
583,119,3060289358,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
584,47,3060291905,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
585,115,3060293657,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
586,45,3060356195,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
587,44,3060489813,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
588,44,3060489986,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
589,47,3060493777,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
590,45,3060552452,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
591,47,3060623720,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
592,44,3060736368,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
593,112,3060736632,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
594,44,3060736747,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
595,122,3060784770,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
596,47,3060787996,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
597,46,3060796800,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
598,47,3060797006,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
599,116,3060800129,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
600,116,3060801173,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
601,47,3060807912,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
602,115,3060810851,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
603,48,3060813379,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
604,45,3061018809,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
605,48,3061108279,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
606,112,3061109126,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
607,505031,3061684680,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
608,47,3061684727,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
609,115,3061721214,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
610,47,3061806583,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
611,47,3061891386,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
612,209959,3062259130,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
613,111,3062259241,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
614,45,3062300967,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
615,115,3062301408,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
616,47,3062302902,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
617,43,3062305521,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
618,48,3062313588,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
619,47,3062324608,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
620,115,3062326654,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
621,44,3062326793,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
622,115,3062419026,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
623,47,3062421608,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
624,44,3062517547,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
625,48,3062521366,1c:28:af:1f:0d:91,7e:b4:96:5e:af:45,no
626,44,3062727484,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
627,46,3062795521,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
628,265729,3063128155,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
629,111,3063128266,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
630,47,3063131334,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
631,112,3063175108,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
632,47,3063214825,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
633,111,3063267741,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
634,47,3063313407,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
635,112,3063315089,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
636,47,3063565449,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
637,111,3063567316,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
638,7153,3063643869,1c:28:af:1f:0d:91,ff:ff:ff:ff:ff:ff,no
639,46,3063710747,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
640,115,3063721149,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
641,45,3063743727,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
642,111,3063743990,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,yes
643,44,3063744106,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
644,45,3063805583,7e:b4:96:5e:af:45,1c:28:af:1f:0d:91,no
645,47,3063813295,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
646,60,3063825219,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
647,44,3063825575,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
648,45,3063825764,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
649,44,3063828075,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
650,44,3063828171,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
651,45,3063828406,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
652,45,3063829419,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
653,44,3063833377,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
654,44,3063833541,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
655,44,3063833748,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
656,44,3063834407,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
657,44,3063836871,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
658,44,3063904679,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
659,44,3063904783,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
660,45,3063905384,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
661,45,3063905529,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
